human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera
1,52,2020,145,1,1,0,0,0,0,0,525,144,377,4,21,0,0,5,0,0,1131,0,0.9924,4.1459,0.0000,0.0000
1,52,2021,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
2,39,2017,145,1,2,0,0,0,0,0,6053,1619,4352,82,341,0,11,107,38,0,13059,0,0.9865,4.1151,0.3551,0.0000
2,39,2018,145,1,2,0,0,0,0,0,6114,1634,4396,84,349,0,21,109,44,0,13188,0,0.9863,4.1151,0.4037,0.0000
2,39,2019,145,1,2,0,0,0,0,0,6138,1681,4370,87,344,0,4,94,22,0,13110,0,0.9858,4.1540,0.2340,0.0000
2,39,2020,145,1,2,0,0,0,0,0,6068,1598,4370,100,344,0,14,115,34,0,13110,0,0.9835,4.0970,0.2957,0.0000
2,39,2021,145,1,2,0,0,0,0,0,6053,1609,4348,96,321,0,14,139,38,0,13047,0,0.9841,4.1092,0.2734,0.0000
2,39,2022,145,1,2,0,0,0,0,0,6047,1613,4340,94,387,0,11,147,41,0,13026,0,0.9845,4.1131,0.2789,0.0000
2,39,2023,145,1,2,1,0,0,0,732,5967,1559,4307,101,372,0,11,174,35,0,12921,0,0.9831,4.0859,0.2011,0.0000
2,39,2024,145,1,2,1,0,0,0,1468,5975,1517,4367,91,354,0,13,130,32,0,13104,0,0.9848,4.0412,0.2462,0.0000
2,39,2025,145,1,2,1,0,0,0,1468,5896,1517,4294,85,411,3,21,137,22,0,12882,0,0.9856,4.0599,0.1606,0.0000
2,39,2026,145,1,2,1,0,0,0,1468,5926,1554,4276,96,360,0,15,151,24,0,12828,0,0.9838,4.0903,0.1589,0.0000
2,39,2027,145,1,2,1,0,0,0,1468,5973,1514,4349,110,385,0,15,144,32,0,13047,0,0.9816,4.0444,0.2222,0.0000
2,39,2028,145,1,2,1,0,0,0,1468,5997,1566,4339,92,354,0,11,142,30,0,13017,0,0.9847,4.0827,0.2113,0.0000
2,39,2029,145,1,2,1,0,0,0,1468,6024,1530,4402,92,385,0,15,117,27,0,13206,0,0.9847,4.0427,0.2308,0.0000
2,39,2030,145,1,2,1,0,0,0,1468,5823,1400,4338,85,297,0,19,108,33,0,13014,0,0.9854,3.9682,0.3056,0.0000
2,39,2031,145,1,2,1,0,0,0,1477,5892,1453,4368,71,352,0,24,136,33,0,13104,0,0.9879,3.9979,0.2426,0.0000
2,39,2032,145,1,2,1,0,0,0,1468,5950,1448,4405,97,324,0,10,110,28,0,13215,0,0.9837,3.9862,0.2545,0.0000
2,39,2033,145,1,2,1,0,0,0,1468,5921,1428,4394,99,389,0,17,121,32,0,13182,0,0.9833,3.9750,0.2645,0.0000
2,39,2034,145,1,2,1,0,0,0,1468,5987,1509,4390,88,439,0,24,115,33,0,13170,0,0.9853,4.0312,0.2870,0.0000
2,39,2035,145,1,2,1,0,0,0,1468,5918,1478,4345,95,367,0,5,137,34,0,13035,0,0.9839,4.0205,0.2482,0.0000
2,39,2036,145,1,2,1,0,0,0,1468,6015,1565,4356,94,342,0,26,149,42,0,13068,0,0.9844,4.0778,0.2819,0.0000
2,39,2037,145,1,2,1,0,0,0,1620,6158,1647,4427,84,442,0,14,144,53,0,13281,0,0.9864,4.1161,0.3681,0.0000
2,39,2038,145,1,2,1,0,0,0,1620,5915,1551,4289,75,422,0,17,88,25,0,12867,0,0.9873,4.0849,0.2841,0.0000
2,39,2039,145,1,2,1,0,0,0,1620,5860,1467,4309,84,417,0,7,140,35,0,12927,0,0.9857,4.0214,0.2500,0.0000
2,39,2040,145,1,2,1,0,6,0,850,3191,840,2300,51,190,0,5,166,44,0,6900,0,0.9840,4.0957,0.2651,0.0000
3,32,2017,145,1,0,0,0,0,0,0,6179,1746,4332,101,421,0,10,148,32,0,12999,0,0.9837,4.2082,0.2162,0.0000
3,32,2018,145,1,0,0,0,0,0,0,226,68,156,2,5,0,0,5,1,0,468,0,0.9912,4.3077,0.2000,0.0000
3,33,2021,145,0,0,0,0,0,0,0,6188,1720,4342,126,457,0,15,168,43,0,13026,0,0.9796,4.1884,0.2560,0.0000
3,33,2022,145,0,0,0,0,0,0,0,6157,1742,4309,106,507,0,15,144,42,0,12927,0,0.9828,4.2128,0.2917,0.0000
3,33,2023,145,0,0,1,0,0,0,795,5759,1388,4290,81,409,0,15,112,26,0,12873,0,0.9859,3.9697,0.2321,0.0000
3,33,2024,145,0,0,1,0,0,0,1610,5884,1464,4325,95,410,0,16,135,37,0,12978,0,0.9839,4.0146,0.2741,0.0000
3,33,2025,145,0,0,1,0,0,0,1610,5897,1484,4323,90,431,0,15,105,34,0,12969,0,0.9847,4.0298,0.3238,0.0000
3,33,2026,145,0,0,1,0,0,0,1610,5899,1533,4280,86,432,0,16,109,29,0,12840,0,0.9854,4.0745,0.2661,0.0000
3,33,2027,145,0,0,1,0,0,0,1610,5920,1536,4306,78,401,0,14,111,34,0,12918,0,0.9868,4.0701,0.3063,0.0000
3,33,2028,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
4,34,2017,145,0,0,0,0,0,0,0,6033,1589,4361,83,382,0,15,91,27,0,13083,0,0.9862,4.0931,0.2967,0.0000
4,34,2018,145,0,0,0,0,0,0,0,5993,1587,4325,81,411,0,7,105,23,0,12975,0,0.9865,4.1008,0.2190,0.0000
4,34,2019,145,0,0,0,0,0,0,0,6038,1569,4354,115,325,0,9,134,41,0,13062,0,0.9810,4.0811,0.3060,0.0000
4,34,2020,145,0,0,0,0,0,0,0,6165,1675,4392,98,374,0,15,146,50,0,13176,0,0.9841,4.1441,0.3425,0.0000
4,34,2021,145,0,0,0,0,0,0,0,6066,1679,4297,90,399,0,14,148,54,0,12894,0,0.9852,4.1712,0.3649,0.0000
4,34,2022,145,0,0,0,0,0,0,0,6038,1638,4289,111,432,0,14,130,28,0,12867,0,0.9816,4.1457,0.2154,0.0000
4,34,2023,145,0,0,1,0,0,0,782,5926,1466,4360,100,431,0,14,119,38,0,13080,0,0.9831,4.0087,0.3193,0.0000
4,34,2024,145,0,0,1,0,0,0,1610,5957,1533,4337,87,406,0,11,98,23,0,13011,0,0.9854,4.0604,0.2347,0.0000
4,34,2025,145,0,0,1,0,0,0,1610,5817,1468,4277,72,442,0,17,112,39,0,12831,0,0.9876,4.0297,0.3482,0.0000
4,34,2026,145,0,0,1,0,0,0,1610,5946,1577,4280,89,518,0,21,119,27,0,12840,0,0.9850,4.1054,0.2269,0.0000
4,34,2027,145,0,0,1,0,0,0,1610,5942,1505,4338,99,407,0,27,95,18,0,13017,0,0.9833,4.0399,0.1895,0.0000
4,34,2028,145,0,0,1,0,0,0,1610,5912,1506,4316,90,476,0,18,101,32,0,12951,0,0.9848,4.0459,0.3168,0.0000
4,34,2029,145,0,0,1,0,0,0,1610,5911,1461,4348,102,515,0,15,94,27,0,13047,0,0.9827,4.0071,0.2872,0.0000
4,34,2030,145,0,0,1,0,0,0,1610,5922,1480,4338,104,346,0,14,104,26,0,13014,0,0.9824,4.0235,0.2500,0.0000
4,34,2031,145,0,0,1,0,0,0,1610,5865,1440,4343,82,386,0,16,117,30,0,13032,0,0.9860,3.9938,0.2564,0.0000
4,34,2032,145,0,0,1,0,0,0,1610,5968,1482,4394,92,377,0,13,88,34,0,13182,0,0.9846,4.0118,0.3864,0.0000
4,34,2033,145,0,0,1,0,0,0,1610,5751,1367,4285,99,402,0,8,104,28,0,12855,0,0.9828,3.9571,0.2692,0.0000
4,34,2034,145,0,0,1,0,0,0,1610,5931,1528,4302,101,508,0,22,91,25,0,12906,0,0.9830,4.0656,0.2747,0.0000
4,34,2035,145,0,0,1,0,0,0,1610,5927,1526,4331,70,477,0,21,102,32,0,12993,0,0.9882,4.0570,0.3137,0.0000
4,34,2036,145,0,0,1,0,0,0,1610,5811,1410,4333,68,428,0,25,116,30,0,12999,0,0.9883,3.9762,0.2586,0.0000
4,34,2037,145,0,0,1,0,0,0,500,1707,388,1291,28,107,0,7,37,7,0,3873,0,0.9836,3.9016,0.1892,0.0000
5,35,2017,145,0,1,0,0,0,0,0,6134,1732,4305,97,431,0,15,88,33,0,12918,0,0.9842,4.2060,0.3750,0.0000
5,35,2018,145,0,1,0,0,0,0,0,6122,1636,4377,109,380,0,11,78,30,0,13131,0,0.9822,4.1213,0.3846,0.0000
5,35,2019,145,0,1,0,0,0,0,0,6068,1607,4369,92,375,0,17,98,24,0,13107,0,0.9848,4.1035,0.2449,0.0000
5,35,2020,145,0,1,0,0,0,0,0,6206,1738,4359,109,394,0,12,146,31,0,13077,0,0.9824,4.1961,0.2123,0.0000
5,35,2021,145,0,1,0,0,0,0,0,6194,1750,4334,110,371,0,20,131,34,0,13002,0,0.9822,4.2114,0.2595,0.0000
5,35,2022,145,0,1,0,0,0,0,0,6290,1845,4343,102,491,0,20,127,34,0,13029,0,0.9838,4.2745,0.2677,0.0000
5,35,2023,145,0,1,1,0,0,0,804,6180,1712,4394,74,496,0,13,141,31,0,13182,0,0.9880,4.1689,0.2199,0.0000
5,35,2024,145,0,1,1,0,0,0,1610,5917,1514,4313,90,365,0,9,103,16,0,12939,0,0.9848,4.0531,0.1553,0.0000
5,35,2025,145,0,1,1,0,0,0,1610,5800,1446,4285,69,428,0,18,124,45,0,12855,0,0.9881,4.0124,0.3629,0.0000
5,35,2026,145,0,1,1,0,0,0,1610,5866,1427,4341,98,318,0,13,102,30,0,13023,0,0.9833,3.9862,0.2941,0.0000
5,35,2027,145,0,1,1,0,0,0,1610,5945,1483,4370,92,313,0,12,118,27,0,13110,0,0.9845,4.0181,0.2288,0.0000
5,35,2028,145,0,1,1,0,0,0,1610,5861,1393,4378,90,310,0,19,119,24,0,13134,0,0.9846,3.9545,0.2017,0.0000
5,35,2029,145,0,1,1,0,0,0,1610,5830,1442,4313,75,346,0,12,98,36,0,12939,0,0.9871,4.0030,0.3673,0.0000
5,35,2030,145,0,1,1,0,0,0,1610,5960,1516,4368,76,410,0,11,117,30,0,13104,0,0.9872,4.0412,0.2564,0.0000
5,35,2031,145,0,1,1,0,0,0,1610,5957,1508,4355,94,420,0,12,116,33,0,13065,0,0.9842,4.0388,0.2845,0.0000
5,35,2032,145,0,1,1,0,0,0,1610,6065,1605,4364,96,451,0,13,145,44,0,13092,0,0.9842,4.1033,0.3034,0.0000
5,35,2033,145,0,1,1,0,0,0,1610,5897,1490,4316,91,398,0,11,113,26,0,12948,0,0.9846,4.0357,0.2301,0.0000
5,35,2034,145,0,1,1,0,0,0,1610,5922,1505,4336,81,387,0,13,144,41,0,13008,0,0.9863,4.0413,0.2847,0.0000
5,35,2035,145,0,1,1,0,0,0,1610,5696,1317,4290,89,333,3,11,117,29,0,12870,0,0.9844,3.9210,0.2479,0.0000
5,35,2036,145,0,1,1,0,0,0,1610,5885,1428,4362,95,383,0,26,141,41,0,13086,0,0.9839,3.9821,0.2908,0.0000
5,35,2037,145,0,1,1,0,0,0,1620,5897,1459,4351,87,336,0,22,152,39,0,13056,0,0.9852,4.0051,0.2566,0.0000
5,35,2038,145,0,1,1,0,0,0,1620,5839,1429,4331,79,354,0,13,117,31,0,12993,0,0.9865,3.9898,0.2650,0.0000
5,35,2039,145,0,1,1,0,0,0,1620,5848,1462,4308,78,391,0,13,119,32,0,12924,0,0.9867,4.0181,0.2689,0.0000
5,35,2040,145,0,1,1,0,5,0,820,2933,704,2178,51,171,0,5,124,38,0,6534,0,0.9826,3.9697,0.3065,0.0000
6,36,2017,145,1,1,0,0,0,0,0,6073,1629,4343,101,370,0,12,93,31,0,13032,0,0.9834,4.1243,0.3333,0.0000
6,36,2018,145,1,1,0,0,0,0,0,6104,1593,4430,81,351,0,8,70,23,0,13290,0,0.9867,4.0788,0.3286,0.0000
6,36,2019,145,1,1,0,0,0,0,0,6159,1674,4402,83,387,0,14,70,24,0,13206,0,0.9865,4.1408,0.3429,0.0000
6,36,2020,145,1,1,0,0,0,0,0,6228,1757,4392,79,394,0,13,75,23,0,13176,0,0.9873,4.2001,0.3067,0.0000
6,36,2021,145,1,1,0,0,0,0,0,6118,1621,4391,106,338,0,9,86,30,0,13173,0,0.9827,4.1075,0.3488,0.0000
6,36,2022,145,1,1,0,0,0,0,0,6168,1725,4359,84,352,0,12,90,27,0,13077,0,0.9864,4.1872,0.3000,0.0000
6,36,2023,145,1,1,1,0,0,0,723,6035,1616,4319,100,325,3,20,141,36,0,12957,0,0.9834,4.1225,0.2553,0.0000
6,36,2024,145,1,1,1,0,0,0,1468,6043,1650,4297,96,435,3,14,172,31,0,12891,0,0.9841,4.1520,0.1802,0.0000
6,36,2025,145,1,1,1,0,0,0,1468,5986,1542,4327,117,389,0,17,169,31,0,12981,0,0.9805,4.0691,0.1834,0.0000
6,36,2026,145,1,1,1,0,0,0,1468,6014,1574,4341,99,343,0,17,133,30,0,13023,0,0.9835,4.0878,0.2256,0.0000
6,36,2027,145,1,1,1,0,0,0,1468,5889,1499,4305,85,378,0,13,146,39,0,12915,0,0.9856,4.0446,0.2671,0.0000
6,36,2028,145,1,1,1,0,0,0,1468,6086,1553,4442,91,402,3,13,122,31,0,13326,0,0.9850,4.0489,0.2541,0.0000
6,36,2029,145,1,1,1,0,0,0,1468,5934,1485,4369,80,315,0,7,76,25,0,13107,0,0.9865,4.0197,0.3289,0.0000
6,36,2030,145,1,1,1,0,0,0,1468,5805,1354,4369,82,285,0,13,102,31,0,13107,0,0.9859,3.9297,0.3039,0.0000
6,36,2031,145,1,1,1,0,0,0,1468,5926,1407,4437,82,340,0,12,117,31,0,13311,0,0.9862,3.9513,0.2650,0.0000
6,36,2032,145,1,1,1,0,0,0,1468,5822,1355,4378,89,268,0,14,107,34,0,13134,0,0.9847,3.9285,0.3178,0.0000
6,36,2033,145,1,1,1,0,0,0,1468,5914,1428,4422,64,365,0,10,112,38,0,13266,0,0.9892,3.9688,0.3393,0.0000
6,36,2034,145,1,1,1,0,0,0,1468,5960,1493,4394,73,355,0,12,94,32,0,13182,0,0.9878,4.0193,0.3404,0.0000
6,36,2035,145,1,1,1,0,0,0,1468,5965,1444,4436,85,359,0,15,104,33,0,13308,0,0.9858,3.9766,0.3173,0.0000
6,36,2036,145,1,1,1,0,0,0,1468,5971,1558,4323,90,424,0,18,158,37,0,12969,0,0.9849,4.0812,0.2342,0.0000
6,36,2037,145,1,1,1,0,0,0,1620,5999,1583,4332,84,377,0,11,163,45,0,12996,0,0.9860,4.0963,0.2761,0.0000
6,36,2038,145,1,1,1,0,0,0,1620,5845,1450,4327,68,385,0,8,129,34,0,12981,0,0.9884,4.0053,0.2636,0.0000
6,36,2039,145,1,1,1,0,0,0,1620,5806,1477,4259,70,387,0,13,127,34,0,12777,0,0.9879,4.0404,0.2677,0.0000
6,36,2040,145,1,1,1,0,9,0,840,3098,766,2281,51,199,0,8,118,40,0,6843,0,0.9835,4.0075,0.3390,0.0000
7,38,2017,145,0,1,0,0,0,0,0,6067,1607,4369,91,358,0,15,107,29,0,13107,0,0.9850,4.1035,0.2710,0.0000
7,38,2018,145,0,1,0,0,0,0,0,6085,1661,4353,71,383,0,15,124,37,0,13059,0,0.9883,4.1447,0.2984,0.0000
7,38,2019,145,0,1,0,0,0,0,0,5994,1609,4304,81,354,0,21,114,24,0,12912,0,0.9865,4.1215,0.2105,0.0000
7,38,2020,145,0,1,0,0,0,0,0,6117,1646,4379,92,343,0,15,142,40,0,13137,0,0.9850,4.1277,0.2817,0.0000
7,38,2021,145,0,1,0,0,0,0,0,6112,1646,4362,104,339,0,12,118,30,0,13086,0,0.9830,4.1320,0.2542,0.0000
7,38,2022,145,0,1,0,0,0,0,0,6165,1786,4280,99,427,0,5,120,38,0,12840,0,0.9839,4.2519,0.3167,0.0000
7,38,2023,145,0,1,1,0,0,0,807,6066,1681,4304,81,512,0,8,92,33,0,12912,0,0.9866,4.1717,0.3587,0.0000
7,38,2024,145,0,1,1,0,0,0,1610,5979,1554,4336,89,377,0,10,94,28,0,13008,0,0.9851,4.0752,0.2979,0.0000
7,38,2025,145,0,1,1,0,0,0,1610,6003,1525,4388,90,399,0,17,97,20,0,13164,0,0.9850,4.0426,0.2062,0.0000
7,38,2026,145,0,1,1,0,0,0,1610,6143,1646,4435,62,498,3,14,97,28,0,13305,0,0.9899,4.1134,0.2887,0.0000
7,38,2027,145,0,1,1,0,0,0,1610,5926,1492,4349,85,370,0,10,92,23,0,13047,0,0.9857,4.0292,0.2500,0.0000
7,38,2028,145,0,1,1,0,0,0,1610,5988,1535,4381,72,431,3,12,89,23,0,13143,0,0.9880,4.0511,0.2584,0.0000
7,38,2029,145,0,1,1,0,0,0,1610,5992,1537,4364,91,539,0,10,75,21,0,13092,0,0.9848,4.0566,0.2800,0.0000
7,38,2030,145,0,1,1,0,0,0,1610,5984,1519,4389,76,363,0,8,105,29,0,13167,0,0.9873,4.0383,0.2762,0.0000
7,38,2031,145,0,1,1,0,0,0,1610,5943,1495,4383,65,430,0,15,92,28,0,13149,0,0.9891,4.0233,0.3043,0.0000
7,38,2032,145,0,1,1,0,0,0,1610,5953,1504,4387,62,365,0,7,95,31,0,13161,0,0.9896,4.0285,0.3263,0.0000
7,38,2033,145,0,1,1,0,0,0,1610,5951,1521,4363,67,422,3,8,90,27,0,13092,0,0.9887,4.0449,0.3000,0.0000
7,38,2034,145,0,1,1,0,0,0,1610,6091,1660,4356,75,440,0,12,92,36,0,13068,0,0.9877,4.1433,0.3913,0.0000
7,38,2035,145,0,1,1,0,0,0,1610,5945,1527,4343,75,448,0,14,92,28,0,13029,0,0.9874,4.0548,0.3043,0.0000
7,38,2036,145,0,1,1,0,0,0,1610,6055,1557,4398,100,409,0,13,99,32,0,13194,0,0.9835,4.0621,0.3232,0.0000
7,38,2037,145,0,1,1,0,0,0,1620,5968,1520,4375,73,368,0,12,108,26,0,13128,0,0.9878,4.0414,0.2407,0.0000
7,38,2038,145,0,1,1,0,0,0,1620,5970,1504,4378,88,378,0,10,99,18,0,13134,0,0.9853,4.0306,0.1818,0.0000
7,38,2039,145,0,1,1,0,0,0,1630,5896,1495,4327,74,391,0,11,88,23,0,12984,0,0.9874,4.0356,0.2614,0.0000
7,38,2040,145,0,1,1,0,6,0,850,3055,742,2270,43,175,0,2,56,20,0,6810,0,0.9859,3.9806,0.3571,0.0000
8,40,2017,145,0,1,0,0,0,0,0,6185,1754,4344,87,406,0,12,98,37,0,13032,0,0.9859,4.2113,0.3776,0.0000
8,40,2018,145,0,1,0,0,0,0,0,6098,1639,4379,80,320,0,16,131,40,0,13137,0,0.9869,4.1229,0.3053,0.0000
8,40,2019,145,0,1,0,0,0,0,0,3366,951,2343,72,197,0,9,72,22,0,7029,0,0.9786,4.2177,0.3056,0.0000
9,42,2017,145,0,2,0,0,0,0,0,6206,1711,4399,96,426,0,13,130,33,0,13200,0,0.9845,4.1659,0.2538,0.0000
9,42,2018,145,0,2,0,0,0,0,0,6101,1627,4390,84,358,0,13,131,39,0,13170,0,0.9862,4.1118,0.2977,0.0000
9,42,2019,145,0,2,0,0,0,0,0,6058,1622,4332,104,292,0,14,117,35,0,12996,0,0.9828,4.1233,0.2991,0.0000
9,42,2020,145,0,2,0,0,0,0,0,6152,1679,4380,93,350,0,18,147,38,0,13140,0,0.9849,4.1500,0.2585,0.0000
9,42,2021,145,0,2,0,0,0,0,0,6285,1798,4393,94,424,0,16,115,27,0,13179,0,0.9850,4.2279,0.2348,0.0000
9,42,2022,145,0,2,0,0,0,0,0,6222,1694,4442,86,370,0,10,123,36,0,13326,0,0.9862,4.1441,0.2927,0.0000
9,42,2023,145,0,2,1,0,0,0,785,5800,1406,4316,78,368,3,13,97,21,0,12948,0,0.9866,3.9773,0.2165,0.0000
9,42,2024,145,0,2,1,0,0,0,1610,5897,1397,4412,88,322,0,16,110,29,0,13236,0,0.9851,3.9499,0.2636,0.0000
9,42,2025,145,0,2,1,0,0,0,1610,5797,1334,4377,86,320,0,13,115,21,0,13131,0,0.9852,3.9143,0.1826,0.0000
9,42,2026,145,0,2,1,0,0,0,1610,5717,1314,4323,80,396,0,19,98,31,0,12969,0,0.9860,3.9119,0.3163,0.0000
9,42,2027,145,0,2,1,0,0,0,1610,5851,1394,4387,70,313,0,20,113,30,0,13161,0,0.9880,3.9533,0.2655,0.0000
9,42,2028,145,0,2,1,0,0,0,1610,5852,1421,4347,84,386,0,21,88,21,0,13041,0,0.9856,3.9807,0.2386,0.0000
9,42,2029,145,0,2,1,0,0,0,1610,5800,1351,4351,98,363,0,13,79,17,0,13053,0,0.9831,3.9315,0.2152,0.0000
9,42,2030,145,0,2,1,0,0,0,1610,5711,1358,4263,90,344,0,18,115,37,0,12789,0,0.9842,3.9557,0.3217,0.0000
9,42,2031,145,0,2,1,0,0,0,1610,5877,1451,4353,73,414,0,9,73,18,0,13062,0,0.9876,3.9991,0.2466,0.0000
9,42,2032,145,0,2,1,0,0,0,1610,5881,1435,4356,90,413,0,12,64,22,0,13068,0,0.9847,3.9883,0.3438,0.0000
9,42,2033,145,0,2,1,0,0,0,1610,5928,1447,4389,92,344,0,17,104,29,0,13167,0,0.9845,3.9891,0.2788,0.0000
9,42,2034,145,0,2,1,0,0,0,1610,5920,1527,4303,90,438,0,19,103,30,0,12909,0,0.9848,4.0646,0.2913,0.0000
9,42,2035,145,0,2,1,0,0,0,1610,5971,1537,4327,107,446,0,24,96,26,0,12981,0,0.9821,4.0656,0.2708,0.0000
9,42,2036,145,0,2,1,0,0,0,1610,5982,1506,4382,94,466,0,11,92,28,0,13146,0,0.9843,4.0310,0.3043,0.0000
