human_manager_id,team_id,year,league_id,sub_league_id,division_id,gate_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,player_expenses,staff_expenses,stadium_expenses,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,budget,market,owner_expectation
1,52,2020,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
1,52,2021,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
2,39,2017,145,1,2,46130053,80000000,23207902,'',0,26051625,4550000,111249273,0,0,3312148,82,6,0,21.6403,146000000,6,0
2,39,2018,145,1,2,39286254,82500000,24820815,'',270640,20398236,17750000,155771826,0,0,3233725,88,6,1,23.8441,162000000,6,0
2,39,2019,145,1,2,43583506,85000000,26687759,'',0,1173096,19000000,142185055,0,0,3711393,92,7,0,23.0958,180000000,6,0
2,39,2020,145,1,2,47225766,85000000,27662662,'',0,1219071,20000000,165439591,0,0,3833977,93,7,0,23.0742,200000000,6,0
2,39,2021,145,1,2,20167452,85000000,25301271,'',0,0,20000000,146835649,0,0,2331646,77,8,-15,25.6539,208000000,6,0
2,39,2022,145,1,2,22622610,80000000,23299488,'',116,0,12102941,104293605,0,0,2178262,67,8,-1,24.4557,168000000,6,0
2,39,2023,145,1,2,37117474,80000000,24779271,'',5686963,1191275,20000000,132398054,0,0,3073563,77,8,0,22.9001,170000000,6,0
2,39,2024,145,1,2,27247720,82500000,26013762,'',5857799,0,20000000,173782629,0,0,2751951,77,8,0,23.6935,178000000,6,0
2,39,2025,145,1,2,24634839,82500000,22305114,'',21,0,-1100000,139481487,0,0,2923597,73,8,-10,20.2008,170000000,6,0
2,39,2026,145,1,2,20394128,80000000,21133292,'',159,0,-310000,83658137,0,0,2342553,70,8,-10,17.9714,150000000,6,0
2,39,2027,145,1,2,25762068,80000000,22827101,'',3823790,0,26552995,62783626,0,0,2788820,67,8,0,17.3673,134000000,6,0
2,39,2028,145,1,2,24947754,80000000,28077701,'',3947379,0,30000000,80341505,0,0,3116245,67,10,8,20.1495,148000000,7,0
2,39,2029,145,1,2,33837809,87500000,29880063,'',3790093,22260373,20000000,87229213,0,0,3921651,70,10,13,19.7378,164000000,7,0
2,39,2030,145,1,2,35418653,90000000,28012102,'',4550568,11493656,10000000,79725147,0,0,3753718,71,10,2,20.8863,182000000,7,0
2,39,2031,145,1,2,37713299,87500000,32353744,'',5633722,26252464,10000000,132880305,0,0,3689911,74,10,4,21.7870,200000000,7,0
2,39,2032,145,1,2,27277042,97500000,31808800,'',5727436,0,10000000,198473773,0,0,2895861,74,10,2,24.9866,214000000,7,0
2,39,2033,145,1,2,28941265,97500000,31000282,'',-5539664,0,-7500000,189624912,0,0,2591816,77,10,3,25.8156,200000000,7,0
2,39,2034,145,1,2,55132115,97500000,31715754,'',0,15550767,-3000000,179002192,0,0,3613086,80,10,1,24.9114,202000000,7,0
2,39,2035,145,1,2,25863784,97500000,31840884,'',49,0,24000000,188635491,0,0,2562175,79,10,0,27.7834,222000000,7,0
2,39,2036,145,1,2,26381194,97500000,31667598,'',71,0,9254156,184628200,0,0,2492313,78,10,0,28.2160,198000000,7,0
2,39,2037,145,1,2,32152841,97500000,31619510,'',13,0,5276432,163463806,0,0,2893536,82,10,0,24.9061,192000000,7,0
2,39,2038,145,1,2,26832998,97500000,36056625,'',90,0,20000000,184684589,0,0,2659033,81,10,11,27.7660,210000000,7,0
2,39,2039,145,1,2,18720934,97500000,32094331,'',89,0,18162224,139708007,0,0,2145657,78,10,0,31.3833,198000000,7,0
2,39,2040,145,1,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
3,32,2017,145,1,0,16545413,72500000,15600899,'',0,0,5000000,104156481,0,0,1468371,48,3,0,20.6569,134000000,5,0
3,32,2018,145,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
3,33,2021,145,0,0,14813181,77500000,19958855,'',932400,0,-9500000,130690279,0,0,1373847,51,8,0,27.7623,152000000,6,0
3,33,2022,145,0,0,13919456,77500000,18508792,'',897237,0,-23000000,73226381,0,0,1330469,51,7,0,24.6380,138000000,6,0
3,33,2023,145,0,0,26924080,77500000,21522848,'',5687080,0,-1700000,85223531,0,0,2244185,53,7,5,21.9099,140000000,7,0
3,33,2024,145,0,0,33499413,85000000,22259706,'',5857861,0,24942028,119375189,0,0,2775045,56,7,9,21.0767,150000000,7,0
3,33,2025,145,0,0,36643603,85000000,23278211,'',6183649,7631009,20000000,135040814,0,0,3242450,60,7,14,20.4561,168000000,7,0
3,33,2026,145,0,0,25575903,87500000,22729970,'',4693709,0,20000000,168513363,0,0,2734305,56,7,2,21.7907,188000000,7,0
3,33,2027,145,0,0,30524273,85000000,22216956,'',5,0,3298907,155038084,0,0,2591925,55,7,10,21.2066,170000000,7,0
3,33,2028,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
4,34,2017,145,0,0,40693995,105000000,28920822,'',0,0,5000000,200107134,0,0,2845272,95,8,0,33.1427,240000000,9,0
4,34,2018,145,0,0,39602603,110000000,29700714,'',-2691996,1431860,1301790,213852152,0,0,2819575,98,8,1,34.4838,246000000,9,0
4,34,2019,145,0,0,38511150,110000000,30049405,'',-2060430,0,9201430,207093995,0,0,2775795,93,8,0,34.5395,248000000,9,0
4,34,2020,145,0,0,39569373,105000000,29096489,'',52,0,281432,248653127,0,0,2620118,93,8,0,36.3787,232000000,9,0
4,34,2021,145,0,0,25936786,105000000,27353062,'',-6500135,0,-31000000,209566594,0,0,2310770,80,8,0,36.0082,230000000,9,0
4,34,2022,145,0,0,17127947,105000000,26102043,'',42,0,-30000000,163643716,0,0,2050090,69,8,0,32.3040,204000000,9,0
4,34,2023,145,0,0,28254078,100000000,24324016,'',55,0,-13500000,92755611,0,0,2409778,69,8,0,25.8490,180000000,9,0
4,34,2024,145,0,0,24120011,100000000,23498870,'',5857854,0,10000000,91360975,0,0,2431358,66,8,0,23.3131,184000000,9,0
4,34,2025,145,0,0,12667628,100000000,22282486,'',6183657,0,17000000,63307583,0,0,1604333,64,8,-1,25.5056,182000000,9,0
4,34,2026,145,0,0,14840985,100000000,22673748,'',4693790,0,20000000,70198207,0,0,1600395,60,8,0,27.6178,180000000,9,0
4,34,2027,145,0,0,20298629,100000000,22021622,'',3823681,0,30000000,71446530,0,0,1836848,58,8,0,27.2565,174000000,9,0
4,34,2028,145,0,0,16202112,95000000,21483955,'',3947411,0,30000000,85475916,0,0,1569061,54,8,0,28.4393,170000000,9,0
4,34,2029,145,0,0,27673397,95000000,21271216,'',3789996,7290271,20000000,104662526,0,0,2066102,58,7,5,25.7179,164000000,9,0
4,34,2030,145,0,0,29946757,100000000,21415253,'',4550520,0,20000000,119936043,0,0,2322810,64,7,0,25.6650,184000000,9,0
4,34,2031,145,0,0,24783108,100000000,24925330,'',5633737,0,20000000,145670023,0,0,1905351,62,7,0,28.5338,190000000,9,0
4,34,2032,145,0,0,24725306,102500000,24667632,'',5727450,0,20000000,163930258,0,0,2050133,62,7,0,26.5025,190000000,9,0
4,34,2033,145,0,0,22154671,102500000,24092142,'',31,0,1570965,176772961,0,0,1674969,59,7,0,29.1371,182000000,9,0
4,34,2034,145,0,0,14724820,102500000,20315941,'',30,0,-14000000,106342891,0,0,1305712,55,6,-5,28.3721,172000000,9,0
4,34,2035,145,0,0,22416789,102500000,20733901,'',6270864,0,7189742,92503664,0,0,1698775,52,6,0,25.2619,162000000,9,0
4,34,2036,145,0,0,19593297,102500000,20717545,'',4760228,0,30000000,85602122,0,0,1584404,50,6,0,25.9463,172000000,9,0
4,34,2037,145,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
5,35,2017,145,0,1,12550718,72500000,15381474,'',0,0,9000000,67152593,0,0,1366009,47,4,0,16.3042,130000000,5,0
5,35,2018,145,0,1,12950299,72500000,15662346,'',268541,0,9973967,72711083,0,0,1604273,45,4,0,14.7617,130000000,5,0
5,35,2019,145,0,1,14268291,70000000,15055247,'',301888,0,6301098,97308583,0,0,1569777,44,4,-3,15.5005,130000000,5,0
5,35,2020,145,0,1,17072633,70000000,15530552,'',445768,0,1515933,102145855,0,0,2203480,46,4,0,13.4173,130000000,5,0
5,35,2021,145,0,1,24211923,70000000,16921912,'',932423,12383639,-1600000,103061513,0,0,3307733,68,4,0,11.2174,130000000,5,0
5,35,2022,145,0,1,24953865,75000000,19132103,'',897175,0,9040947,80976528,0,0,2809131,63,4,0,14.3555,134000000,5,0
5,35,2023,145,0,1,32451713,75000000,21091686,'',5687010,1148500,29149901,151687917,0,0,3220867,65,4,5,16.5461,150000000,5,0
5,35,2024,145,0,1,24599839,75000000,17390740,'',86,0,11145069,110174148,0,0,2463757,61,4,-6,16.6407,150000000,5,0
5,35,2025,145,0,1,24271400,72500000,16399066,'',6183706,0,24544032,87778626,0,0,2434557,56,4,-6,15.2626,140000000,5,0
5,35,2026,145,0,1,51793862,72500000,25199991,'',4693744,13329564,7560011,92668585,0,0,2543529,100,4,7,36.3628,150000000,7,0
5,35,2027,145,0,1,56958930,95000000,26034539,'',3823644,1438038,19800000,109171890,0,0,2780696,100,5,1,37.5081,166000000,7,0
5,35,2028,145,0,1,60622592,95000000,26499960,'',3947399,1565886,20000000,181900867,0,0,2731084,100,5,12,41.5186,184000000,7,0
5,35,2029,145,0,1,61776809,95000000,27382710,'',14,1630627,10000000,174196305,0,0,2787963,100,6,10,42.8573,204000000,7,0
5,35,2030,145,0,1,51965530,95000000,28088892,'',15,7378755,10000000,190501267,0,0,2728113,100,7,15,40.8612,226000000,7,0
5,35,2031,145,0,1,45198291,95000000,32389527,'',-3784393,0,10000000,194814828,0,0,2607144,99,7,-2,40.1821,238000000,7,0
5,35,2032,145,0,1,27090647,102500000,32338596,'',-3029262,0,8305863,155735221,0,0,2190236,96,7,0,37.5200,236000000,7,0
5,35,2033,145,0,1,26033108,102500000,31868943,'',29,0,10000000,119585369,0,0,2111331,94,7,0,34.4023,206000000,7,0
5,35,2034,145,0,1,30393211,97500000,33860104,'',5162803,0,20000000,138942332,0,0,2292718,91,8,3,35.4288,198000000,7,0
5,35,2035,145,0,1,24628073,97500000,33993106,'',6270837,0,30000000,143716288,0,0,2326077,88,8,7,30.4503,198000000,7,0
5,35,2036,145,0,1,25311556,107500000,33535475,'',4760198,0,20000000,112045940,0,0,2286657,83,8,5,27.2017,210000000,8,0
5,35,2037,145,0,1,28287093,107500000,30435525,'',5802553,0,20000000,151585487,0,0,2340773,81,8,0,31.3356,206000000,8,0
5,35,2038,145,0,1,30946142,102500000,30033900,'',5718459,0,20000000,121372097,0,0,2354899,80,8,0,33.0936,208000000,8,0
5,35,2039,145,0,1,30442552,102500000,29905975,'',5736346,0,20000000,165992629,0,0,2433123,79,8,0,31.5333,214000000,8,0
5,35,2040,145,0,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
6,36,2017,145,1,1,50130039,100000000,30792021,'',0,7493732,5000000,161667442,0,0,3294015,100,8,8,35.1591,210000000,9,0
6,36,2018,145,1,1,50539342,110000000,30800007,'',5740,9477713,10000000,189606064,0,0,3233382,100,8,0,34.9858,232000000,9,0
6,36,2019,145,1,1,48615678,110000000,30800007,'',6172,17027814,9500000,236744743,0,0,3246121,100,8,8,35.2687,256000000,9,0
6,36,2020,145,1,1,52583024,110000000,30760077,'',-5029288,14499005,10000000,243323740,0,0,3235334,100,8,0,37.6788,266000000,9,0
6,36,2021,145,1,1,57062064,110000000,30800007,'',-5434257,21433033,10000000,263453645,0,0,3217565,100,8,0,39.3663,274000000,9,0
6,36,2022,145,1,1,53833411,110000000,30800007,'',-9696967,6527673,13000000,280393537,0,0,3270027,100,8,0,38.4271,279000000,9,0
6,36,2023,145,1,1,44639213,110000000,30800007,'',-44500642,0,-27000000,254236916,0,0,2891158,95,8,9,39.6827,274000000,9,0
6,36,2024,145,1,1,43361640,110000000,28832971,'',-34166713,0,-30000000,154197958,0,0,2748798,94,7,0,39.3557,242000000,9,0
6,36,2025,145,1,1,17592347,105000000,25243014,'',107,0,10000000,121516241,0,0,1485967,90,7,-11,43.4652,234000000,9,0
6,36,2026,145,1,1,37463620,105000000,27154381,'',4693833,0,20000000,128387999,0,0,2141672,86,7,0,40.3525,200000000,9,0
6,36,2027,145,1,1,37749547,105000000,28386170,'',3823716,0,20000000,210195726,0,0,2514609,84,7,6,40.4194,210000000,9,0
6,36,2028,145,1,1,55007702,105000000,26627503,'',-13362790,0,10000000,211765622,0,0,2742816,86,7,0,38.7209,214000000,9,0
6,36,2029,145,1,1,59643344,105000000,27548860,'',-13407439,15623676,10000000,207556280,0,0,3059660,86,7,1,38.3113,230000000,9,0
6,36,2030,145,1,1,46549126,105000000,29200570,'',-10066220,0,10000000,219980216,0,0,2759479,84,7,12,39.6280,254000000,9,0
6,36,2031,145,1,1,55367392,110000000,34311624,'',-17049920,9291764,-1600000,210193327,0,0,3226266,84,8,14,39.1157,270000000,9,0
6,36,2032,145,1,1,54431459,117500000,34332597,'',-9949586,8905711,10000000,228131292,0,0,3201994,87,8,8,39.0421,288000000,9,0
6,36,2033,145,1,1,54633965,112500000,33730686,'',-18885548,12385638,10000000,264726777,0,0,3115973,87,8,7,38.8452,278000000,9,0
6,36,2034,145,1,1,52668117,112500000,32320331,'',-32809263,0,-11000000,257371649,0,0,2925628,87,8,0,39.4474,262000000,9,0
6,36,2035,145,1,1,44116981,112500000,31751363,'',-29517434,0,-25000000,243124417,0,0,2780508,87,8,0,40.3037,252000000,9,0
6,36,2036,145,1,1,31344106,112500000,31419006,'',-20189535,0,-19000000,196024145,0,0,2150838,86,8,0,41.0704,230000000,9,0
6,36,2037,145,1,1,18683382,112500000,29399597,'',46,0,7672694,152039922,0,0,1614052,81,7,0,43.0478,220000000,9,0
6,36,2038,145,1,1,24490561,112500000,30142073,'',5718497,0,20000000,175254778,0,0,1703660,77,7,4,42.3189,200000000,9,0
6,36,2039,145,1,1,21425203,112500000,29202953,'',29,0,10000000,169182220,0,0,1495684,69,7,6,46.3982,198000000,9,0
6,36,2040,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
7,38,2017,145,0,1,37370803,66000000,19275066,'',0,7730890,5000000,102495765,0,0,2473432,80,4,0,22.4260,134000000,4,0
7,38,2018,145,0,1,36856735,70000000,22524337,'',270640,22462864,19000000,130594190,0,0,2834871,89,4,1,23.3806,148000000,4,0
7,38,2019,145,0,1,36564440,72500000,25686996,'',5925,0,18500000,151756467,0,0,2795317,93,5,4,25.0650,180000000,4,0
7,38,2020,145,0,1,39038563,72500000,25278364,'',5,5976498,14513200,158919765,0,0,2821735,94,5,0,26.0155,190000000,4,0
7,38,2021,145,0,1,26733095,72500000,23279953,'',21,0,-290000,155461693,0,0,2191081,64,5,0,29.5298,189000000,5,0
7,38,2022,145,0,1,15332900,75000000,17414130,'',32,0,1500000,107755346,0,0,1065912,52,5,-2,32.3563,160000000,5,0
7,38,2023,145,0,1,14881128,72500000,14843870,'',5687041,0,3000000,44865771,0,0,747422,47,5,-5,35.7467,130000000,5,0
7,38,2024,145,0,1,29187792,70000000,18466699,'',5857933,11498604,10000000,70759456,0,0,1885145,53,5,9,25.3070,130000000,5,0
7,38,2025,145,0,1,32904108,75000000,20054667,'',6183655,886118,29465000,140508475,0,0,2114342,57,5,10,25.8976,150000000,5,0
7,38,2026,145,0,1,42721154,75000000,20977971,'',53,6082692,19000000,165808138,0,0,2709164,57,5,9,26.1419,180000000,5,0
7,38,2027,145,0,1,34720739,75000000,27261331,'',0,20950402,10000000,178942726,0,0,2696633,88,9,1,20.4738,200000000,5,0
7,38,2028,145,0,1,29740984,77500000,30429009,'',0,0,3294126,192428063,0,0,2805091,88,9,6,26.0951,209000000,5,0
7,38,2029,145,0,1,29914848,80000000,29689063,'',-4705537,0,11231450,214757085,0,0,2814763,89,9,1,24.5305,217000000,5,0
7,38,2030,145,0,1,18478313,82500000,30923217,'',-13306582,16357871,7501353,203138695,0,0,2822797,91,9,7,25.1848,226000000,5,0
7,38,2031,145,0,1,38913680,80000000,35156268,'',-9471235,17716434,17131912,242299152,0,0,2801253,91,9,12,34.1962,234000000,5,0
7,38,2032,145,0,1,38764187,92500000,34883048,'',-24397207,22682753,0,223892281,0,0,2815889,93,9,1,34.0107,254000000,6,0
7,38,2033,145,0,1,41448022,97500000,33727022,'',-16977993,14305782,0,236331657,0,0,2651766,94,9,0,36.9300,270000000,7,0
7,38,2034,145,0,1,49849340,97500000,33675593,'',-20031459,30090749,0,221944648,0,0,2717375,94,7,19,46.1135,290000000,7,0
7,38,2035,145,0,1,46606796,102500000,32737527,'',-13575283,6166831,16054055,241545289,0,0,2820055,94,7,13,40.2520,310000000,7,0
7,38,2036,145,0,1,44733631,102500000,32737527,'',-19478928,0,0,268798166,0,0,2786097,94,7,9,34.1744,310000000,7,0
7,38,2037,145,0,1,45732321,102500000,32576260,'',-29734895,7726632,10000000,290641646,0,0,2740041,94,7,2,37.1965,310000000,7,0
7,38,2038,145,0,1,49420465,102500000,32338609,'',-39891856,9086032,0,296603697,0,0,2801287,95,7,0,42.3854,310000000,7,0
7,38,2039,145,0,1,39093835,97500000,35896228,'',-42122122,3602467,2000000,298539218,0,0,2805021,95,10,0,38.5946,310000000,7,0
7,38,2040,145,0,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
8,40,2017,145,0,1,26131705,105000000,31183951,'',0,0,7000000,193026874,0,0,2637711,82,10,0,28.7848,214000000,9,0
8,40,2018,145,0,1,36346003,105000000,30002772,'',-1275944,0,7709744,198616150,0,0,2943400,88,10,0,27.8154,214000000,9,0
8,40,2019,145,0,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
9,42,2017,145,0,2,45580749,82500000,23988227,'',0,1007220,6000000,131013939,0,0,2942842,91,5,0,25.3851,166000000,6,0
9,42,2018,145,0,2,51156482,85000000,26204038,'',5460,9185621,20000000,126106333,0,0,3209421,96,5,3,29.9140,186000000,6,0
9,42,2019,145,0,2,55269681,87500000,26374977,'',303555,1452304,10000000,150882465,0,0,3072935,100,5,3,34.3673,208000000,6,0
9,42,2020,145,0,2,58285355,87500000,26374977,'',68,21782654,10000000,177034835,0,0,3270288,100,5,0,34.7794,232000000,6,0
9,42,2021,145,0,2,62966498,87500000,26374977,'',43,1589076,10000000,205974880,0,0,3203967,100,5,0,36.3644,244000000,6,0
9,42,2022,145,0,2,60655878,87500000,26374977,'',73,24695052,10000000,197985075,0,0,3294015,100,5,0,35.5617,252000000,6,0
9,42,2023,145,0,2,61181391,87500000,26374977,'',-7416834,26809861,10000000,198971281,0,0,3188282,100,5,6,35.1618,266000000,6,0
9,42,2024,145,0,2,60984921,87500000,26374977,'',-9297177,4790853,10000000,231285875,0,0,3232198,100,5,10,35.5382,258000000,6,0
9,42,2025,145,0,2,58185396,87500000,26374977,'',-24201859,11254109,10000000,211597060,0,0,3150480,100,5,0,35.5313,252000000,6,0
9,42,2026,145,0,2,47796790,87500000,27168637,'',-13624631,0,13148171,208459533,0,0,2840178,97,6,0,36.3612,254000000,6,0
9,42,2027,145,0,2,43275686,87500000,26455217,'',-14005395,0,-1400000,180822080,0,0,2800077,94,6,0,33.8971,232000000,6,0
9,42,2028,145,0,2,41365802,85000000,26713280,'',-144649,0,10000000,182141739,0,0,2773729,94,6,0,34.1436,210000000,6,0
9,42,2029,145,0,2,37034680,85000000,26732429,'',-76691,0,10000000,201753578,0,0,2607504,91,6,0,34.1766,218000000,6,0
9,42,2030,145,0,2,32236019,85000000,25143397,'',-7455004,0,-4000000,150744678,0,0,2172059,85,6,0,34.8509,188000000,6,0
9,42,2031,145,0,2,34768173,85000000,27084696,'',61,0,19597052,97081780,0,0,2065902,82,6,0,34.5365,182000000,6,0
9,42,2032,145,0,2,36046034,90000000,27237912,'',5727544,11180458,20000000,126425484,0,0,2236038,83,6,0,33.8453,204000000,6,0
9,42,2033,145,0,2,28844082,90000000,27224489,'',4275038,0,20000000,135396097,0,0,2029214,78,6,0,34.3435,206000000,6,0
9,42,2034,145,0,2,22898868,87500000,27095465,'',5162915,0,20000000,127969926,0,0,1909827,72,6,0,34.3671,200000000,6,0
9,42,2035,145,0,2,21300597,87500000,25850848,'',6270949,0,30000000,147442180,0,0,1643446,69,6,0,34.2546,192000000,6,0
9,42,2036,145,0,2,29572654,85000000,24573945,'',120,0,20000000,120080856,0,0,1686200,67,6,0,34.0558,174000000,6,0
9,42,2037,145,0,2,15083430,85000000,23821229,'',5802661,0,20000000,121207237,0,0,1149700,65,6,0,36.0365,166000000,6,0
9,42,2038,145,0,2,26977312,85000000,23963724,'',5718533,0,30000000,120793735,0,0,2207783,64,6,0,26.8826,170000000,6,0
9,42,2039,145,0,2,30255670,85000000,26052453,'',5736360,0,30000000,125998317,0,0,2302095,59,6,9,26.0952,178000000,6,0
9,42,2040,145,0,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
10,43,2017,145,0,1,34712050,82500000,24850505,'',0,0,1000000,127008546,0,0,2765400,83,7,0,25.0235,146000000,6,0
11,44,2017,145,0,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
12,45,2017,145,1,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
13,46,2017,145,1,1,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
13,52,2017,145,1,1,19942867,75000000,21554702,'',0,0,1000000,90318693,0,0,1935252,57,7,0,23.0736,120000000,5,0
14,47,2017,145,0,1,21004604,72500000,17382368,'',0,0,1000000,97977722,0,0,1977846,52,5,0,18.8571,130000000,5,0
14,47,2018,145,0,1,19524921,72500000,16591351,'',268356,0,2259626,87464509,0,0,2107394,50,4,2,16.9774,112000000,5,0
14,47,2019,145,0,1,27112333,72500000,18663275,'',301147,2735895,2763304,91105489,0,0,2549663,66,4,2,17.8221,120000000,5,0
14,47,2020,145,0,1,34060805,75000000,20344144,'',445691,13703159,5933267,91275158,0,0,2477974,79,4,9,23.0129,128000000,5,0
14,47,2021,145,0,1,49227223,77500000,23247856,'',932419,15363420,6000000,139293098,0,0,2900812,86,4,0,29.6323,142000000,5,0
14,52,2022,145,1,1,29351071,77500000,27189683,'',10,0,4653872,166272852,0,0,2659314,74,7,7,28.4855,170000000,5,0
14,52,2023,145,1,1,27342846,77500000,22439209,'',34,0,1508352,119573335,0,0,2424582,64,7,0,25.1266,170000000,5,0
14,52,2024,145,1,1,19488741,75000000,20781990,'',5857799,0,-2800000,81636423,0,0,2199943,63,7,-4,20.9435,140000000,5,0
14,52,2025,145,1,1,14498209,72500000,19885058,'',6183620,0,2883749,65638920,0,0,1401317,60,7,0,22.4986,110000000,5,0
14,52,2026,145,1,1,14459337,72500000,20672701,'',4693797,0,2040241,51946868,0,0,1497156,58,7,0,23.1013,102000000,5,0
14,52,2027,145,1,1,16398374,72500000,19315163,'',3823715,0,5914818,36166224,0,0,1528893,55,6,0,22.6301,104000000,5,0
14,52,2028,145,1,1,18725558,72500000,18816129,'',3947459,0,6000000,52963871,0,0,1755777,53,6,0,20.3061,104000000,5,0
14,52,2029,145,1,1,18006925,72500000,17432281,'',3790062,0,6000000,47789369,0,0,1605419,50,5,0,21.2062,104000000,5,0
14,52,2030,145,1,1,15744492,72500000,16429595,'',4550592,0,6000000,57189560,0,0,898696,49,5,0,28.9012,110000000,5,0
14,52,2031,145,1,1,15755861,72500000,18922235,'',5633723,0,4129287,48251405,0,0,1131860,49,5,0,28.1200,110000000,5,0
14,44,2033,145,0,2,34504854,87500000,28069293,'',-2055003,3247872,0,192679988,0,0,2926856,80,7,0,24.5265,214000000,6,0
14,44,2034,145,0,2,36011754,87500000,27475941,'',-388208,0,0,184137204,0,0,2615888,79,7,0,24.6697,214000000,6,0
14,44,2035,145,0,2,24787246,87500000,27405641,'',90,0,0,185199058,0,0,2793034,75,7,0,21.9405,214000000,6,0
14,44,2036,145,0,2,18322703,87500000,28125549,'',69,0,0,188055076,0,0,1898694,72,7,6,25.8801,214000000,6,0
14,44,2037,145,0,2,24501649,87500000,26025272,'',27,0,-15000000,105938846,0,0,2630749,72,7,-2,21.4700,160000000,6,0
14,44,2038,145,0,2,26948567,85000000,26469184,'',5718551,0,8774453,124725490,0,0,2462067,74,7,0,23.9287,164000000,6,0
14,44,2039,145,0,2,26468764,87500000,27003484,'',5736450,0,16168615,120100839,0,0,2475692,70,7,1,24.7250,180000000,6,0
14,44,2040,145,0,2,0,0,0,'',0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0
15,48,2017,145,0,0,17359798,100000000,28638102,'',0,0,2000000,151761153,0,0,2183180,75,10,0,30.1311,204000000,8,0
15,48,2018,145,0,0,13524737,95000000,24804152,'',3333,0,20000000,103209331,0,0,1638812,64,9,0,31.6093,194000000,8,0
15,48,2019,145,0,0,24548509,95000000,24848280,'',301703,0,20000000,105725765,0,0,1752236,64,9,0,31.9148,170000000,8,0
