team_id,year,league_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera
755,2040,172,6,0,0,70,700,2635,694,1886,55,21,0,3,196,76,0,5658,0,0.9791,4.1039,0.3878,0.0000
756,2040,152,4,0,0,73,730,2746,716,1983,47,39,0,5,192,60,0,5949,0,0.9829,4.0832,0.3125,0.0000
757,2040,153,4,0,0,81,810,3111,894,2155,62,52,0,5,250,88,0,6465,0,0.9801,4.2445,0.3520,0.0000
758,2040,152,4,0,0,73,730,2726,727,1944,55,28,0,11,256,88,0,5832,0,0.9798,4.1219,0.3438,0.0000
785,2040,159,6,0,0,69,690,2696,729,1893,74,21,0,6,234,72,0,5682,0,0.9726,4.1531,0.3077,0.0000
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
791,2040,100,11,0,0,40,400,1479,359,1068,52,17,0,3,142,52,0,3204,0,0.9648,4.0084,0.3662,0.0000
792,2040,100,11,0,0,40,400,1462,356,1074,32,28,0,2,92,44,0,3222,0,0.9781,3.9944,0.4783,0.0000
793,2040,100,11,0,0,41,410,1493,349,1087,57,20,0,4,160,68,0,3261,0,0.9618,3.9632,0.4250,0.0000
794,2040,100,11,0,0,41,410,1552,380,1119,53,26,0,4,162,48,0,3357,0,0.9659,4.0188,0.2963,0.0000
795,2040,100,11,0,0,41,410,1583,391,1125,67,26,0,4,182,46,0,3375,0,0.9577,4.0427,0.2527,0.0000
796,2040,100,11,0,0,41,410,1515,383,1092,40,32,0,4,168,68,0,3276,0,0.9736,4.0522,0.4048,0.0000
797,2040,100,11,0,0,40,400,1505,351,1098,56,18,0,5,152,62,0,3294,0,0.9628,3.9590,0.4079,0.0000
798,2040,100,11,0,0,40,400,1476,338,1069,69,20,0,4,186,60,0,3207,0,0.9533,3.9486,0.3226,0.0000
799,2040,100,11,0,0,40,400,1459,344,1059,56,26,0,4,170,58,0,3177,0,0.9616,3.9745,0.3412,0.0000
800,2040,100,11,0,0,40,400,1467,361,1059,47,29,0,3,152,40,0,3177,0,0.9680,4.0227,0.2632,0.0000
801,2040,100,11,0,0,40,400,1440,330,1064,46,17,0,7,166,28,0,3192,0,0.9681,3.9305,0.1687,0.0000
802,2040,100,11,0,0,40,400,1522,384,1069,69,17,0,5,220,76,0,3207,0,0.9547,4.0776,0.3455,0.0000
803,2040,100,11,0,0,40,400,1484,384,1053,47,33,0,5,118,48,0,3162,0,0.9683,4.0901,0.4068,0.0000
804,2040,100,11,0,0,40,400,1521,366,1100,55,22,0,6,100,24,0,3300,0,0.9638,3.9982,0.2400,0.0000
805,2040,100,11,0,0,40,400,1527,358,1096,73,18,0,1,190,60,0,3288,0,0.9522,3.9799,0.3158,0.0000
806,2040,100,11,0,0,40,400,1415,312,1051,52,18,0,2,152,32,0,3153,0,0.9633,3.8906,0.2105,0.0000
807,2040,100,11,0,0,40,400,1503,394,1059,50,32,0,2,92,50,0,3177,0,0.9667,4.1161,0.5435,0.0000
808,2040,100,11,0,0,40,400,1509,375,1080,54,24,0,0,176,74,0,3240,0,0.9642,4.0417,0.4205,0.0000
809,2040,100,11,0,0,40,400,1467,363,1066,38,27,0,2,226,54,0,3198,0,0.9741,4.0216,0.2389,0.0000
810,2040,100,11,0,0,40,400,1482,366,1061,55,28,0,4,146,66,0,3183,0,0.9629,4.0349,0.4521,0.0000
811,2040,100,11,0,0,40,400,1435,327,1051,57,23,0,7,144,48,0,3153,0,0.9603,3.9334,0.3333,0.0000
812,2040,100,11,0,0,40,400,1470,362,1055,53,36,0,6,146,40,0,3165,0,0.9639,4.0294,0.2740,0.0000
813,2040,100,11,0,0,40,400,1441,352,1050,39,29,0,2,106,42,0,3150,0,0.9729,4.0057,0.3962,0.0000
814,2040,100,11,0,0,40,400,1445,351,1047,47,24,0,3,138,56,0,3141,0,0.9675,4.0057,0.4058,0.0000
815,2040,100,11,0,0,40,400,1439,331,1051,57,24,0,4,114,42,0,3153,0,0.9604,3.9448,0.3684,0.0000
816,2040,100,11,0,0,40,400,1476,380,1058,38,25,0,2,170,56,0,3174,0,0.9743,4.0775,0.3294,0.0000
817,2040,100,11,0,0,40,400,1452,358,1056,38,22,0,3,152,28,0,3168,0,0.9738,4.0170,0.1842,0.0000
818,2040,100,11,0,0,40,400,1487,374,1058,55,32,0,3,130,42,0,3174,0,0.9630,4.0605,0.3231,0.0000
819,2040,100,11,0,0,40,400,1499,372,1066,61,34,0,22,164,64,0,3198,0,0.9593,4.0469,0.3902,0.0000
820,2040,100,11,0,0,40,400,1474,342,1074,58,30,0,2,98,38,0,3222,0,0.9607,3.9553,0.3878,0.0000
821,2040,100,11,0,0,40,400,1414,321,1047,46,25,0,4,148,46,0,3141,0,0.9675,3.9198,0.3108,0.0000
822,2040,100,11,0,0,40,400,1492,393,1057,42,40,0,6,158,58,0,3171,0,0.9718,4.1154,0.3671,0.0000
823,2040,100,11,0,0,40,400,1425,311,1071,43,29,0,4,110,38,0,3213,0,0.9698,3.8711,0.3455,0.0000
824,2040,100,11,0,0,40,400,1439,337,1070,32,23,0,1,138,58,0,3210,0,0.9778,3.9449,0.4203,0.0000
825,2040,100,11,0,0,40,400,1510,389,1080,41,27,0,5,168,76,0,3240,0,0.9728,4.0806,0.4524,0.0000
826,2040,100,11,0,0,40,400,1460,337,1065,58,22,0,6,186,58,0,3195,0,0.9603,3.9493,0.3118,0.0000
827,2040,101,11,0,0,40,400,1466,354,1057,55,27,0,2,138,44,0,3171,0,0.9625,4.0047,0.3188,0.0000
828,2040,101,11,0,0,40,400,1470,377,1052,41,25,0,2,142,40,0,3156,0,0.9721,4.0751,0.2817,0.0000
829,2040,101,11,0,0,40,400,1495,376,1064,55,30,0,6,126,48,0,3192,0,0.9632,4.0602,0.3810,0.0000
830,2040,101,11,0,0,40,400,1498,345,1100,53,15,0,1,174,44,0,3300,0,0.9646,3.9409,0.2529,0.0000
831,2040,101,11,0,0,40,400,1467,333,1064,70,21,0,4,172,52,0,3192,0,0.9523,3.9389,0.3023,0.0000
832,2040,101,11,0,0,40,400,1468,367,1050,51,19,0,2,130,42,0,3150,0,0.9653,4.0486,0.3231,0.0000
833,2040,101,11,0,0,40,400,1493,357,1086,50,23,0,1,158,36,0,3258,0,0.9665,3.9862,0.2278,0.0000
834,2040,101,11,0,0,40,400,1496,355,1091,50,32,0,2,168,44,0,3273,0,0.9666,3.9762,0.2619,0.0000
835,2040,101,11,0,0,41,410,1515,378,1091,46,22,0,4,142,44,0,3273,0,0.9696,4.0394,0.3099,0.0000
836,2040,101,11,0,0,41,410,1515,369,1095,51,25,0,4,184,50,0,3285,0,0.9663,4.0110,0.2717,0.0000
837,2040,101,11,0,0,40,400,1506,367,1059,80,20,0,3,196,36,0,3177,0,0.9469,4.0397,0.1837,0.0000
838,2040,101,11,0,0,40,400,1471,360,1060,51,30,0,2,142,38,0,3180,0,0.9653,4.0189,0.2676,0.0000
839,2040,101,11,0,0,42,420,1549,403,1113,33,33,0,0,130,58,0,3339,0,0.9787,4.0863,0.4462,0.0000
840,2040,101,11,0,0,40,400,1459,372,1050,37,21,0,6,144,34,0,3150,0,0.9746,4.0629,0.2361,0.0000
841,2040,101,11,0,0,40,400,1432,323,1071,38,13,0,3,162,48,0,3213,0,0.9735,3.9048,0.2963,0.0000
842,2040,101,11,0,0,40,400,1492,370,1077,45,33,0,2,94,36,0,3231,0,0.9698,4.0306,0.3830,0.0000
843,2040,101,11,0,0,40,400,1505,377,1051,77,24,0,0,188,52,0,3153,0,0.9488,4.0761,0.2766,0.0000
844,2040,101,11,0,0,40,400,1472,362,1063,47,25,0,5,140,46,0,3189,0,0.9681,4.0216,0.3286,0.0000
845,2040,101,11,0,0,40,400,1523,417,1048,58,40,0,3,118,26,0,3147,0,0.9619,4.1897,0.2203,0.0000
846,2040,101,11,0,0,40,400,1491,378,1068,45,30,0,6,114,40,0,3204,0,0.9698,4.0618,0.3509,0.0000
847,2040,101,11,0,0,40,400,1466,349,1072,45,24,0,3,110,40,0,3216,0,0.9693,3.9767,0.3636,0.0000
848,2040,101,11,0,0,40,400,1512,401,1062,49,23,0,4,180,54,0,3186,0,0.9676,4.1328,0.3000,0.0000
849,2040,101,11,0,0,40,400,1468,361,1066,41,22,0,1,148,58,0,3198,0,0.9721,4.0159,0.3919,0.0000
850,2040,101,11,0,0,40,400,1461,347,1069,45,25,0,2,138,50,0,3207,0,0.9692,3.9738,0.3623,0.0000
851,2040,101,11,0,0,40,400,1454,353,1064,37,30,0,5,122,42,0,3192,0,0.9746,3.9953,0.3443,0.0000
852,2040,101,11,0,0,40,400,1442,361,1047,34,27,0,2,124,52,0,3141,0,0.9764,4.0344,0.4194,0.0000
853,2040,101,11,0,0,40,400,1481,353,1075,53,21,0,1,156,50,0,3225,0,0.9642,3.9851,0.3205,0.0000
854,2040,101,11,0,0,40,400,1486,349,1088,49,22,0,8,124,52,0,3264,0,0.9670,3.9623,0.4194,0.0000
855,2040,101,11,0,0,40,400,1482,358,1086,38,18,0,1,140,38,0,3258,0,0.9744,3.9890,0.2714,0.0000
856,2040,101,11,0,0,40,400,1504,367,1090,47,23,0,2,114,46,0,3270,0,0.9688,4.0101,0.4035,0.0000
857,2040,101,11,0,0,40,400,1442,342,1043,57,30,0,4,130,44,0,3132,0,0.9605,3.9799,0.3385,0.0000
858,2040,101,11,0,0,40,400,1473,371,1056,46,25,0,3,142,60,0,3168,0,0.9688,4.0540,0.4225,0.0000
859,2040,101,11,0,0,40,400,1464,360,1051,53,29,0,3,112,42,0,3153,0,0.9638,4.0276,0.3750,0.0000
860,2040,101,11,0,0,40,400,1443,340,1051,52,21,0,2,176,36,0,3153,0,0.9640,3.9705,0.2045,0.0000
861,2040,101,11,0,0,40,400,1475,356,1070,49,16,0,5,146,42,0,3210,0,0.9668,3.9981,0.2877,0.0000
862,2040,101,11,0,0,40,400,1428,350,1038,40,24,0,1,120,42,0,3114,0,0.9720,4.0116,0.3500,0.0000
863,2040,102,10,0,0,51,510,1831,445,1355,31,19,0,0,152,50,0,4065,0,0.9831,3.9852,0.3289,0.0000
864,2040,102,10,0,0,50,500,1886,457,1354,75,31,0,3,196,50,0,4062,0,0.9602,4.0126,0.2551,0.0000
865,2040,102,10,0,0,50,500,1870,449,1377,44,39,0,4,144,38,0,4131,0,0.9765,3.9782,0.2639,0.0000
866,2040,102,10,0,0,50,500,1769,390,1334,45,32,0,4,156,82,0,4002,0,0.9746,3.8771,0.5256,0.0000
867,2040,102,10,0,0,50,500,1829,451,1332,46,41,0,8,116,40,0,3996,0,0.9748,4.0158,0.3448,0.0000
868,2040,102,10,0,0,50,500,1781,402,1333,46,29,0,3,190,40,0,3999,0,0.9742,3.9047,0.2105,0.0000
869,2040,102,10,0,0,50,500,1851,454,1350,47,25,0,3,188,64,0,4050,0,0.9746,4.0089,0.3404,0.0000
870,2040,102,10,0,0,50,500,1809,415,1331,63,34,0,6,176,48,0,3993,0,0.9652,3.9354,0.2727,0.0000
871,2040,102,10,0,0,50,500,1760,401,1310,49,14,0,8,174,54,0,3930,0,0.9722,3.9183,0.3103,0.0000
872,2040,102,10,0,0,50,500,1829,404,1371,54,28,0,7,198,52,0,4113,0,0.9705,3.8840,0.2626,0.0000
873,2040,102,10,0,0,51,510,1883,440,1382,61,31,0,5,204,76,0,4146,0,0.9676,3.9551,0.3725,0.0000
874,2040,102,10,0,0,50,500,1790,399,1344,47,30,0,5,130,44,0,4032,0,0.9737,3.8906,0.3385,0.0000
875,2040,102,10,0,0,50,500,1738,373,1320,45,20,0,3,144,44,0,3960,0,0.9741,3.8477,0.3056,0.0000
876,2040,102,10,0,0,51,510,1809,405,1345,59,23,0,5,172,72,0,4035,0,0.9674,3.9033,0.4186,0.0000
877,2040,102,10,0,0,50,500,1857,454,1363,40,32,0,3,152,56,0,4089,0,0.9785,3.9993,0.3684,0.0000
878,2040,102,10,0,0,51,510,1846,458,1343,45,36,0,6,162,52,0,4029,0,0.9756,4.0231,0.3210,0.0000
879,2040,102,10,0,0,50,500,1764,396,1325,43,24,0,5,170,52,0,3975,0,0.9756,3.8966,0.3059,0.0000
880,2040,102,10,0,0,50,500,1801,417,1337,47,35,0,5,158,58,0,4011,0,0.9739,3.9357,0.3671,0.0000
881,2040,102,10,0,0,50,500,1815,421,1337,57,34,0,5,162,54,0,4011,0,0.9686,3.9447,0.3333,0.0000
882,2040,102,10,0,0,50,500,1849,469,1328,52,32,0,2,172,84,0,3984,0,0.9719,4.0595,0.4884,0.0000
883,2040,102,10,0,0,50,500,1826,451,1329,46,43,0,3,150,42,0,3987,0,0.9748,4.0181,0.2800,0.0000
884,2040,102,10,0,0,51,510,1856,432,1388,36,38,0,7,156,38,0,4167,0,0.9806,3.9309,0.2436,0.0000
885,2040,102,10,0,0,50,500,1819,427,1355,37,33,0,3,104,28,0,4065,0,0.9797,3.9454,0.2692,0.0000
886,2040,102,10,0,0,51,510,1795,418,1348,29,33,0,8,120,44,0,4044,0,0.9838,3.9303,0.3667,0.0000
887,2040,102,10,0,0,50,500,1805,439,1335,31,39,0,2,146,46,0,4005,0,0.9828,3.9865,0.3151,0.0000
888,2040,102,10,0,0,50,500,1772,399,1340,33,27,0,6,150,44,0,4020,0,0.9814,3.8933,0.2933,0.0000
889,2040,102,10,0,0,50,500,1771,395,1334,42,31,0,4,124,40,0,4002,0,0.9763,3.8883,0.3226,0.0000
890,2040,102,10,0,0,50,500,1785,424,1316,45,27,0,4,120,56,0,3948,0,0.9748,3.9666,0.4667,0.0000
891,2040,102,10,0,0,50,500,1788,402,1332,54,25,0,0,118,40,0,3996,0,0.9698,3.9054,0.3390,0.0000
892,2040,102,10,0,0,50,500,1787,388,1354,45,28,0,5,168,46,0,4062,0,0.9748,3.8597,0.2738,0.0000
893,2040,102,10,0,0,50,500,1744,371,1331,42,23,0,2,118,20,0,3993,0,0.9759,3.8362,0.1695,0.0000
894,2040,102,10,0,0,52,520,1860,446,1371,43,27,0,5,90,34,0,4113,0,0.9769,3.9759,0.3778,0.0000
895,2040,102,10,0,0,50,500,1908,502,1353,53,45,0,8,184,72,0,4059,0,0.9722,4.1131,0.3913,0.0000
896,2040,102,10,0,0,50,500,1793,418,1325,50,31,0,8,172,62,0,3975,0,0.9721,3.9464,0.3605,0.0000
897,2040,102,10,0,0,50,500,1825,426,1340,59,28,0,5,158,66,0,4020,0,0.9677,3.9537,0.4177,0.0000
898,2040,102,10,0,0,50,500,1778,423,1324,31,36,0,6,126,40,0,3972,0,0.9826,3.9585,0.3175,0.0000
899,2040,102,10,0,0,50,500,1780,390,1359,31,26,0,7,122,26,0,4077,0,0.9826,3.8609,0.2131,0.0000
900,2040,102,10,0,0,50,500,1761,395,1329,37,26,0,2,170,58,0,3987,0,0.9790,3.8916,0.3412,0.0000
901,2040,102,10,0,0,50,500,1793,421,1328,44,28,0,7,166,60,0,3984,0,0.9755,3.9511,0.3614,0.0000
902,2040,102,10,0,0,50,500,1808,446,1314,48,38,0,5,148,34,0,3942,0,0.9735,4.0183,0.2297,0.0000
903,2040,103,10,0,0,50,500,1889,471,1365,53,30,0,5,192,66,0,4095,0,0.9719,4.0352,0.3438,0.0000
904,2040,103,10,0,0,50,500,1835,464,1333,38,44,1,2,130,50,0,3999,0,0.9793,4.0443,0.3846,0.0000
905,2040,103,10,0,0,50,500,1843,464,1350,29,35,0,10,174,54,0,4050,0,0.9843,4.0311,0.3103,0.0000
906,2040,103,10,0,0,50,500,1808,444,1318,46,35,0,5,132,64,0,3954,0,0.9746,4.0106,0.4848,0.0000
907,2040,103,10,0,0,50,500,1834,442,1362,30,32,0,6,124,50,0,4086,0,0.9836,3.9736,0.4032,0.0000
908,2040,103,10,0,0,50,500,1837,467,1336,34,32,0,4,136,42,0,4008,0,0.9815,4.0487,0.3088,0.0000
909,2040,103,10,0,0,50,500,1778,420,1328,30,32,0,11,154,44,0,3984,0,0.9831,3.9488,0.2857,0.0000
910,2040,103,10,0,0,50,500,1802,443,1316,43,43,0,7,190,40,0,3948,0,0.9761,4.0099,0.2105,0.0000
911,2040,103,10,0,0,50,500,1801,425,1333,43,29,0,8,152,72,0,3999,0,0.9761,3.9565,0.4737,0.0000
912,2040,103,10,0,0,50,500,1814,431,1341,42,29,0,3,162,46,0,4023,0,0.9768,3.9642,0.2840,0.0000
913,2040,103,10,0,0,50,500,1818,467,1319,32,40,0,3,188,50,0,3957,0,0.9824,4.0622,0.2660,0.0000
914,2040,103,10,0,0,50,500,1804,448,1314,42,27,0,9,210,58,0,3942,0,0.9767,4.0228,0.2762,0.0000
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
